CONSTANT_MODIFICATIONS
15N-oxobutanoic (N-term C)
Cation:Fe[III] (DE)
Cation:K (C-term)
Cation:K (DE)
Cation:Li (C-term)
Cation:Li (DE)
Cation:Mg[II] (C-term)
Cation:Mg[II] (DE)
Cation:Na (C-term)
Cation:Na (DE)
Cation:Ni[II] (C-term)
Cation:Ni[II] (DE)
Cation:Zn[II] (C-term)
Cation:Zn[II] (DE)
Cation:Zn[II] (H)
cGMP (C)
cGMP (S)
cGMP+RMP-loss (C)
cGMP+RMP-loss (S)
CHDH (D)
Chlorination (W)
Chlorination (Y)
Cholesterol (Protein C-term)
CIGG (K)
CLIP_TRAQ_2 (K)
CLIP_TRAQ_2 (N-term)
CLIP_TRAQ_2 (Y)
CLIP_TRAQ_3 (K)
CLIP_TRAQ_3 (N-term)
CLIP_TRAQ_3 (Y)
CLIP_TRAQ_4 (K)
CLIP_TRAQ_4 (N-term)
CLIP_TRAQ_4 (Y)
CoenzymeA (C)
Cresylphosphate (H)
Cresylphosphate (K)
Cresylphosphate (R)
Cresylphosphate (S)
Cresylphosphate (T)
Cresylphosphate (Y)
CresylSaligeninPhosphate (H)
CresylSaligeninPhosphate (K)
CresylSaligeninPhosphate (R)
CresylSaligeninPhosphate (S)
CresylSaligeninPhosphate (T)
CresylSaligeninPhosphate (Y)
Crotonaldehyde (C)
Crotonaldehyde (H)
Crotonaldehyde (K)
Crotonyl (K)
CuSMo (C)
Cy3-maleimide (C)
Cy3b-maleimide (C)
Cyano (C)
CyDye-Cy3 (C)
CyDye-Cy5 (C)
Cys->CamSec (C)
Cys->Dha (C)
Cys->ethylaminoAla (C)
Cys->fGly-diol (C)
Cys->methylaminoAla (C)
Cys->Oxoalanine (C)
Cys->PyruvicAcid (Protein N-term C)
Cys->SecNEM (C)
Cys->SecNEM:2H(5) (C)
Cys->Ser-O-sulfate (C)
Cys->sulfo-fGly-dio (C)
Cys-vinyl sulfone amine probe addition (C)
Cysteinyl (C)
cysTMT (C)
cysTMT6plex (C)
Cytopiloyne (C)
Cytopiloyne (K)
Cytopiloyne (N-term)
Cytopiloyne (P)
Cytopiloyne (R)
Cytopiloyne (S)
Cytopiloyne (Y)
Cytopiloyne+water (C)
Cytopiloyne+water (K)
Cytopiloyne+water (N-term)
Cytopiloyne+water (R)
Cytopiloyne+water (S)
Cytopiloyne+water (T)
Cytopiloyne+water (Y)
DABCYL-C2-maleimide (C)
DABCYL-C2-maleimide (K)
DAET (S)
DAET (T)
Dansyl (K)
Dansyl (N-term)
Dap-DSP (A)
Dap-DSP (E)
Dap-DSP (K)
DBIA (C)
DCP (C)
Deamidated (NQ)
Deamidated (Protein N-term F)
Deamidated (R)
Deamidated:18O(1) (NQ)
Decanoyl (S)
Decanoyl (T)
Decarboxylation (D)
Decarboxylation (E)
DEDGFLYMVYASQETFG (K)
Dehydrated (D)
Dehydrated (N-term C)
Dehydrated (Protein C-term N)
Dehydrated (Protein C-term Q)
Dehydrated (S)
Dehydrated (T)
Dehydrated (Y)
Dehydro (C)
Dehydromethionine (Protein N-term M)
Delta:H(-1)N(-1)18O(1) (N)
Delta:H(-4)O(2) (W)
Delta:H(-4)O(3) (W)
Delta:H(10)C(8)O(1) (K)
Delta:H(2)C(2) (H)
Delta:H(2)C(2) (K)
Delta:H(2)C(2) (N-term)
Delta:H(2)C(2) (Protein N-term)
Delta:H(2)C(3) (K)
Delta:H(2)C(3)O(1) (K)
Delta:H(2)C(3)O(1) (R)
Delta:H(2)C(5) (K)
Delta:H(4)C(2) (H)
Delta:H(4)C(2) (K)
Delta:H(4)C(2) (N-term)
Delta:H(4)C(2)O(-1)S(1) (S)
Delta:H(4)C(3) (H)
Delta:H(4)C(3) (K)
Delta:H(4)C(3) (Protein N-term)
Delta:H(4)C(3)O(1) (C)
Delta:H(4)C(3)O(1) (H)
Delta:H(4)C(3)O(1) (K)
Delta:H(4)C(3)O(1) (R)
Delta:H(4)C(3)O(2) (K)
Delta:H(4)C(5)O(1) (R)
Delta:H(4)C(6) (K)
Delta:H(5)C(2) (P)
Delta:H(6)C(3)O(1) (C)
Delta:H(6)C(3)O(1) (H)
Delta:H(6)C(3)O(1) (K)
Delta:H(6)C(3)O(1) (Protein N-term)
Delta:H(6)C(6)O(1) (K)
Delta:H(6)C(7)O(4) (R)
Delta:H(8)C(6)O(1) (K)
Delta:H(8)C(6)O(1) (Protein N-term)
Delta:H(8)C(6)O(2) (K)
Delta:Hg(1) (C)
Delta:O(4) (W)
Delta:S(-1)Se(1) (C)
Delta:S(-1)Se(1) (M)
Delta:Se(1) (C)
Deoxy (D)
Deoxy (S)
Deoxy (T)
Deoxyhypusine (K)
Deoxyhypusine (Q)
Desthiobiotin-Phenol (Y)
DeStreak (C)
Dethiomethyl (M)
dHex (N)
dHex (ST)
dHex(1)Hex(1) (ST)
dHex(1)Hex(1)HexA(1)HexNAc(3) (ST)
dHex(1)Hex(1)HexNAc(1)Kdn(1) (ST)
dHex(1)Hex(1)HexNAc(1)NeuAc(1) (ST)
dHex(1)Hex(1)HexNAc(1)NeuGc(1) (ST)
dHex(1)Hex(1)HexNAc(2)Kdn(1) (ST)
dHex(1)Hex(1)HexNAc(2)NeuAc(1) (ST)
dHex(1)Hex(1)HexNAc(2)NeuAc(1)Sulf(1) (ST)
dHex(1)Hex(1)HexNAc(2)NeuAc(2) (ST)
dHex(1)Hex(1)HexNAc(2)Sulf(1) (ST)
dHex(1)Hex(1)HexNAc(3) (ST)
dHex(1)Hex(1)HexNAc(3)NeuAc(1) (ST)
dHex(1)Hex(1)HexNAc(3)NeuAc(1)Sulf(1) (ST)
dHex(1)Hex(1)HexNAc(3)NeuGc(1) (ST)
dHex(1)Hex(1)HexNAc(3)Sulf(1) (ST)
dHex(1)Hex(1)HexNAc(4) (ST)
dHex(1)Hex(2) (ST)
dHex(1)Hex(2)HexA(1) (ST)
dHex(1)Hex(2)HexA(1)HexNAc(1) (ST)
dHex(1)Hex(2)HexA(1)HexNAc(1)Sulf(1) (ST)
dHex(1)Hex(2)HexA(1)HexNAc(2) (ST)
dHex(1)Hex(2)HexNAc(1) (ST)
dHex(1)Hex(2)HexNAc(1)NeuAc(2) (ST)
dHex(1)Hex(2)HexNAc(1)Sulf(1) (ST)
dHex(1)Hex(2)HexNAc(2)NeuAc(1)Sulf(1) (ST)
dHex(1)Hex(2)HexNAc(2)NeuAc(2) (ST)
dHex(1)Hex(2)HexNAc(2)NeuAc(2)Sulf(1) (ST)
dHex(1)Hex(2)HexNAc(2)NeuGc(1) (N)
dHex(1)Hex(2)HexNAc(2)NeuGc(1) (ST)
dHex(1)Hex(2)HexNAc(2)NeuGc(2) (ST)
dHex(1)Hex(2)HexNAc(2)NeuGc(3) (ST)
dHex(1)Hex(2)HexNAc(2)Pent(1) (N)
dHex(1)Hex(2)HexNAc(2)Sulf(1) (ST)
dHex(1)Hex(2)HexNAc(3) (N)
dHex(1)Hex(2)HexNAc(3) (ST)
dHex(1)Hex(2)HexNAc(3)NeuAc(1) (ST)
dHex(1)Hex(2)HexNAc(3)NeuAc(1)Sulf(1) (ST)
dHex(1)Hex(2)HexNAc(3)Sulf(1) (ST)
dHex(1)Hex(2)HexNAc(4) (N)
dHex(1)Hex(2)HexNAc(4) (ST)
dHex(1)Hex(2)HexNAc(4)NeuAc(1) (ST)
dHex(1)Hex(2)HexNAc(4)NeuAc(2) (ST)
dHex(1)Hex(2)HexNAc(4)Sulf(2) (ST)
dHex(1)Hex(3) (ST)
dHex(1)Hex(3)HexA(1)HexNAc(1) (ST)
dHex(1)Hex(3)HexA(1)HexNAc(1)Sulf(1) (ST)
dHex(1)Hex(3)HexA(1)HexNAc(2) (ST)
dHex(1)Hex(3)HexA(1)HexNAc(2)Sulf(1) (ST)
dHex(1)Hex(3)HexA(1)HexNAc(3)Sulf(1) (ST)
dHex(1)Hex(3)HexA(2)HexNAc(2) (ST)
dHex(1)Hex(3)HexNAc(1) (ST)
dHex(1)Hex(3)HexNAc(1)Sulf(1) (ST)
dHex(1)Hex(3)HexNAc(2) (N)
dHex(1)Hex(3)HexNAc(2) (ST)
dHex(1)Hex(3)HexNAc(2)NeuGc(1) (ST)
dHex(1)Hex(3)HexNAc(2)Pent(1) (N)
dHex(1)Hex(3)HexNAc(2)Sulf(1) (N)
dHex(1)Hex(3)HexNAc(2)Sulf(1) (ST)
dHex(1)Hex(3)HexNAc(3) (N)
dHex(1)Hex(3)HexNAc(3) (ST)
dHex(1)Hex(3)HexNAc(3)NeuAc(2) (ST)
dHex(1)Hex(3)HexNAc(3)Pent(1) (N)
dHex(1)Hex(3)HexNAc(3)Pent(2) (N)
dHex(1)Hex(3)HexNAc(3)Pent(3) (N)
dHex(1)Hex(3)HexNAc(3)Sulf(1) (ST)
dHex(1)Hex(3)HexNAc(4) (N)
dHex(1)Hex(3)HexNAc(4) (ST)
dHex(1)Hex(3)HexNAc(4)NeuAc(1) (N)
dHex(1)Hex(3)HexNAc(4)Pent(1) (N)
dHex(1)Hex(3)HexNAc(4)Pent(2) (N)
dHex(1)Hex(3)HexNAc(4)Pent(3) (N)
dHex(1)Hex(3)HexNAc(4)Sulf(1) (N)
dHex(1)Hex(3)HexNAc(5) (N)
dHex(1)Hex(3)HexNAc(5) (ST)
dHex(1)Hex(3)HexNAc(5)NeuAc(1) (N)
dHex(1)Hex(3)HexNAc(5)NeuAc(1) (ST)
dHex(1)Hex(3)HexNAc(5)Sulf(1) (N)
dHex(1)Hex(3)HexNAc(6) (N)
dHex(1)Hex(3)HexNAc(6) (ST)
dHex(1)Hex(3)HexNAc(6)Sulf(1) (N)
dHex(1)Hex(4) (ST)
dHex(1)Hex(4)HexA(1) (ST)
dHex(1)Hex(4)HexA(1)HexNAc(2) (ST)
dHex(1)Hex(4)HexA(1)HexNAc(3)Sulf(1) (ST)
dHex(1)Hex(4)HexNAc(1)Pent(1) (N)
dHex(1)Hex(4)HexNAc(2) (N)
dHex(1)Hex(4)HexNAc(2) (ST)
dHex(1)Hex(4)HexNAc(2)Pent(1) (N)
dHex(1)Hex(4)HexNAc(3) (N)
dHex(1)Hex(4)HexNAc(3)NeuAc(1) (N)
dHex(1)Hex(4)HexNAc(3)NeuAc(1) (ST)
dHex(1)Hex(4)HexNAc(3)NeuAc(1)Sulf(1) (N)
dHex(1)Hex(4)HexNAc(3)NeuGc(1) (N)
dHex(1)Hex(4)HexNAc(3)Pent(1) (N)
dHex(1)Hex(4)HexNAc(3)Sulf(1) (N)
dHex(1)Hex(4)HexNAc(4) (N)
dHex(1)Hex(4)HexNAc(4) (ST)
dHex(1)Hex(4)HexNAc(4)NeuAc(1) (N)
dHex(1)Hex(4)HexNAc(4)NeuAc(1) (ST)
dHex(1)Hex(4)HexNAc(4)NeuAc(1)Sulf(1) (N)
dHex(1)Hex(4)HexNAc(4)Pent(1) (N)
dHex(1)Hex(4)HexNAc(4)Sulf(1) (N)
dHex(1)Hex(4)HexNAc(5) (N)
dHex(1)Hex(4)HexNAc(5)Sulf(1) (N)
dHex(1)Hex(5) (ST)
dHex(1)Hex(5)HexA(1)HexNAc(3)Sulf(1) (N)
dHex(1)Hex(5)HexA(1)HexNAc(3)Sulf(2) (N)
dHex(1)Hex(5)HexNAc(2) (N)
dHex(1)Hex(5)HexNAc(2)Pent(1) (N)
dHex(1)Hex(5)HexNAc(3) (N)
dHex(1)Hex(5)HexNAc(3)NeuAc(1) (N)
dHex(1)Hex(5)HexNAc(3)NeuAc(1)Sulf(1) (N)
dHex(1)Hex(5)HexNAc(3)NeuGc(1) (N)
dHex(1)Hex(5)HexNAc(3)NeuGc(1)Sulf(1) (N)
dHex(1)Hex(5)HexNAc(3)Sulf(1) (N)
dHex(1)Hex(5)HexNAc(4) (N)
dHex(1)Hex(5)HexNAc(4)Me(2)Pent(1) (N)
dHex(1)Hex(5)HexNAc(4)NeuAc(1) (N)
dHex(1)Hex(5)HexNAc(4)NeuAc(2) (N)
dHex(1)Hex(5)HexNAc(4)Pent(1) (N)
dHex(1)Hex(5)HexNAc(4)Sulf(1) (N)
dHex(1)Hex(5)HexNAc(4)Sulf(2) (N)
dHex(1)Hex(5)HexNAc(5) (N)
dHex(1)Hex(6) (ST)
dHex(1)Hex(6)HexNAc(2) (N)
dHex(1)Hex(6)HexNAc(3) (N)
dHex(1)Hex(6)HexNAc(3)Sulf(1) (N)
dHex(1)Hex(6)HexNAc(4) (N)
dHex(1)Hex(7)HexNAc(2) (N)
dHex(1)Hex(7)HexNAc(3) (N)
dHex(1)Hex(7)HexNAc(3)Phos(1) (N)
dHex(1)Hex(7)HexNAc(3)Sulf(1) (N)
dHex(1)Hex(7)HexNAc(4) (N)
dHex(1)Hex(8)HexNAc(2) (N)
dHex(1)HexNAc(3) (ST)
dHex(1)HexNAc(4) (ST)
dHex(1)HexNAc(5) (ST)
dHex(2)Hex(1)HexNAc(1)Kdn(1) (ST)
dHex(2)Hex(1)HexNAc(2)Kdn(1) (ST)
dHex(2)Hex(1)HexNAc(2)NeuAc(1) (ST)
dHex(2)Hex(1)HexNAc(2)NeuGc(1) (ST)
dHex(2)Hex(1)HexNAc(3) (ST)
dHex(2)Hex(1)HexNAc(4)Sulf(1) (ST)
dHex(2)Hex(2) (ST)
dHex(2)Hex(2)HexA(1) (ST)
dHex(2)Hex(2)HexA(1)HexNAc(1) (ST)
dHex(2)Hex(2)HexA(1)HexNAc(2)Sulf(1) (ST)
dHex(2)Hex(2)HexNAc(1) (ST)
dHex(2)Hex(2)HexNAc(2) (N)
dHex(2)Hex(2)HexNAc(2) (ST)
dHex(2)Hex(2)HexNAc(2)Kdn(1) (ST)
dHex(2)Hex(2)HexNAc(2)NeuAc(1) (ST)
dHex(2)Hex(2)HexNAc(2)NeuAc(1)Sulf(1) (ST)
dHex(2)Hex(2)HexNAc(2)NeuGc(1) (ST)
dHex(2)Hex(2)HexNAc(2)Sulf(1) (ST)
dHex(2)Hex(2)HexNAc(2)Sulf(2) (ST)
dHex(2)Hex(2)HexNAc(3) (N)
dHex(2)Hex(2)HexNAc(3) (ST)
dHex(2)Hex(2)HexNAc(3)NeuAc(1) (ST)
dHex(2)Hex(2)HexNAc(3)NeuGc(1) (ST)
dHex(2)Hex(2)HexNAc(3)Sulf(1) (ST)
dHex(2)Hex(2)HexNAc(4) (ST)
dHex(2)Hex(2)HexNAc(4)Sulf(2) (ST)
dHex(2)Hex(2)HexNAc(5) (ST)
dHex(2)Hex(2)HexNAc(6)Sulf(1) (ST)
dHex(2)Hex(3) (ST)
dHex(2)Hex(3)HexA(1)HexNAc(1)Sulf(1) (ST)
dHex(2)Hex(3)HexA(1)HexNAc(2)Sulf(1) (ST)
dHex(2)Hex(3)HexA(1)HexNAc(3)Sulf(1) (ST)
dHex(2)Hex(3)HexNAc(1)Sulf(1) (ST)
dHex(2)Hex(3)HexNAc(2) (N)
dHex(2)Hex(3)HexNAc(2) (ST)
dHex(2)Hex(3)HexNAc(2)NeuGc(1) (ST)
dHex(2)Hex(3)HexNAc(2)Sulf(1) (ST)
dHex(2)Hex(3)HexNAc(3) (N)
dHex(2)Hex(3)HexNAc(3) (ST)
dHex(2)Hex(3)HexNAc(3)NeuAc(1) (ST)
dHex(2)Hex(3)HexNAc(3)NeuAc(2) (ST)
dHex(2)Hex(3)HexNAc(3)Pent(1) (N)
dHex(2)Hex(3)HexNAc(3)Pent(2) (N)
dHex(2)Hex(3)HexNAc(3)Sulf(1) (ST)
dHex(2)Hex(3)HexNAc(4) (N)
dHex(2)Hex(3)HexNAc(4) (ST)
dHex(2)Hex(3)HexNAc(4)NeuAc(1) (N)
dHex(2)Hex(3)HexNAc(4)Pent(1) (N)
dHex(2)Hex(3)HexNAc(4)Pent(2) (N)
dHex(2)Hex(3)HexNAc(5) (N)
dHex(2)Hex(3)HexNAc(5) (ST)
dHex(2)Hex(3)HexNAc(6) (N)
dHex(2)Hex(4) (ST)
dHex(2)Hex(4)HexA(1)HexNAc(3)Sulf(1) (ST)
dHex(2)Hex(4)HexNAc(1) (ST)
dHex(2)Hex(4)HexNAc(2) (N)
dHex(2)Hex(4)HexNAc(2) (ST)
dHex(2)Hex(4)HexNAc(3) (N)
dHex(2)Hex(4)HexNAc(3)NeuAc(1)Sulf(1) (N)
dHex(2)Hex(4)HexNAc(3)Pent(1) (N)
dHex(2)Hex(4)HexNAc(4) (N)
dHex(2)Hex(4)HexNAc(4) (ST)
dHex(2)Hex(4)HexNAc(4)Pent(1) (N)
dHex(2)Hex(4)HexNAc(4)Sulf(1) (N)
dHex(2)Hex(4)HexNAc(5) (N)
dHex(2)Hex(4)HexNAc(5) (ST)
dHex(2)Hex(5)HexNAc(2)Me(1) (ST)
dHex(2)Hex(5)HexNAc(3)Pent(1) (N)
dHex(2)Hex(5)HexNAc(4) (N)
dHex(2)HexNAc(2)Kdn(1) (ST)
dHex(2)HexNAc(5) (ST)
dHex(2)HexNAc(7) (ST)
dHex(3)Hex(1)HexNAc(2)Kdn(1) (ST)
dHex(3)Hex(1)HexNAc(3)Kdn(1) (ST)
dHex(3)Hex(2)HexA(1)HexNAc(2)Sulf(1) (ST)
dHex(3)Hex(2)HexNAc(2) (ST)
dHex(3)Hex(2)HexNAc(2)Kdn(1) (ST)
dHex(3)Hex(2)HexNAc(3) (ST)
dHex(3)Hex(2)HexNAc(3)Kdn(1) (ST)
dHex(3)Hex(2)HexNAc(4) (ST)
dHex(3)Hex(2)HexNAc(4)Sulf(2) (ST)
dHex(3)Hex(3)HexNAc(1) (ST)
dHex(3)Hex(3)HexNAc(2) (ST)
dHex(3)Hex(3)HexNAc(3) (ST)
dHex(3)Hex(3)HexNAc(3)NeuAc(1) (ST)
dHex(3)Hex(3)HexNAc(3)Pent(1) (N)
dHex(3)Hex(3)HexNAc(4) (N)
dHex(3)Hex(3)HexNAc(4)Pent(1) (N)
dHex(3)Hex(4)HexNAc(4) (N)
dHex(3)Hex(4)HexNAc(4) (ST)
dHex(3)Hex(4)HexNAc(4)Sulf(1) (N)
dHex(3)HexNAc(3)Kdn(1) (ST)
dHex(4)Hex(1)HexNAc(1)Kdn(2) (ST)
dHex(4)Hex(1)HexNAc(2)Kdn(1) (ST)
dHex(4)Hex(1)HexNAc(3)Kdn(1) (ST)
dHex(4)Hex(2)HexNAc(2)Kdn(1) (ST)
dHex(4)Hex(2)HexNAc(3) (ST)
dHex(4)Hex(3)HexNAc(2)NeuAc(1) (ST)
dHex(4)Hex(3)HexNAc(3) (ST)
dHex(4)HexNAc(3)Kdn(1) (ST)
DHP (C)
Di_L-Gln_Ngamma-propargyl-L-Gln_desthiobiotin (D)
Di_L-Gln_Ngamma-propargyl-L-Gln_desthiobiotin (E)
Di_L-Glu_Ngamma-propargyl-L-Gln_desthiobiotin (D)
Di_L-Glu_Ngamma-propargyl-L-Gln_desthiobiotin (E)
Diacylglycerol (C)
DiART6plex (K)
DiART6plex (N-term)
DiART6plex (Protein N-term)
DiART6plex (Y)
DiART6plex115 (K)
DiART6plex115 (N-term)
DiART6plex115 (Protein N-term)
DiART6plex115 (Y)
DiART6plex116/119 (K)
DiART6plex116/119 (N-term)
DiART6plex116/119 (Protein N-term)
DiART6plex116/119 (Y)
DiART6plex117 (K)
DiART6plex117 (N-term)
DiART6plex117 (Protein N-term)
DiART6plex117 (Y)
DiART6plex118 (K)
DiART6plex118 (N-term)
DiART6plex118 (Protein N-term)
DiART6plex118 (Y)
Dibromo (Y)
Dicarbamidomethyl (C)
Dicarbamidomethyl (H)
Dicarbamidomethyl (K)
Dicarbamidomethyl (N-term)
Dicarbamidomethyl (R)
dichlorination (C)
dichlorination (Y)
Didehydro (C-term K)
Didehydro (S)
Didehydro (T)
Didehydro (Y)
Didehydroretinylidene (K)
Diethyl (K)
Diethyl (N-term)
Diethylphosphate (C)
Diethylphosphate (H)
Diethylphosphate (K)
Diethylphosphate (N-term)
Diethylphosphate (S)
Diethylphosphate (T)
Diethylphosphate (Y)
Diethylphosphothione (C)
Diethylphosphothione (H)
Diethylphosphothione (K)
Diethylphosphothione (S)
Diethylphosphothione (T)
Diethylphosphothione (Y)
Difuran (Y)
Dihydroxyimidazolidine (R)
Diiodo (H)
Diiodo (Y)
Diironsubcluster (C)
Diisopropylphosphate (K)
Diisopropylphosphate (N-term)
Diisopropylphosphate (S)
Diisopropylphosphate (T)
Diisopropylphosphate (Y)
DiLeu4plex (K)
DiLeu4plex (N-term)
DiLeu4plex (Y)
DiLeu4plex115 (K)
DiLeu4plex115 (N-term)
DiLeu4plex115 (Y)
DiLeu4plex117 (K)
DiLeu4plex117 (N-term)
DiLeu4plex117 (Y)
DiLeu4plex118 (K)
DiLeu4plex118 (N-term)
DiLeu4plex118 (Y)
Dimethyl (K)
Dimethyl (N)
Dimethyl (N-term)
Dimethyl (Protein N-term P)
Dimethyl (Protein N-term)
Dimethyl (R)
Dimethyl:2H(4) (K)
Dimethyl:2H(4) (N-term)
